id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration 
2971944,BX9,2018-04-24 03:00:00,7.3,,,,,
2971945,BX1,2018-04-24 03:00:00,,10.0,-3.7,,,
2971946,TH4,2018-04-24 03:00:00,6.7,12.6,21.9,,,
2971947,ST5,2018-04-24 03:00:00,8.0,13.0,5.8,,,
2971948,RB7,2018-04-24 03:00:00,9.0,10.8,9.6,,,
2971949,TD5,2018-04-24 03:00:00,7.0,,,,,
2971987,CD1,2018-04-24 04:00:00,6.1,4.5,13.0,,,
2971988,BL0,2018-04-24 04:00:00,,,,,,
2971989,GR4,2018-04-24 04:00:00,4.1,5.5,9.3,,,
2971990,MY7,2018-04-24 04:00:00,9.2,17.6,,,,
2971991,HV1,2018-04-24 04:00:00,5.7,10.1,24.5,,,
2971992,GN3,2018-04-24 04:00:00,3.5,9.3,20.2,,,
2971993,GR9,2018-04-24 04:00:00,1.4,7.4,6.5,,,
2971994,LW2,2018-04-24 04:00:00,9.2,12.2,42.8,,,
2971995,GN0,2018-04-24 04:00:00,4.9,6.4,14.1,,,
2971996,KF1,2018-04-24 04:00:00,,,,,,
2971997,CD9,2018-04-24 04:00:00,,,59.1,,,
2971998,CT3,2018-04-24 04:00:00,7.0,5.0,,,,
2971999,CT2,2018-04-24 04:00:00,8.0,,,,,
2972000,BX9,2018-04-24 04:00:00,6.0,,,,,
2972001,BX1,2018-04-24 04:00:00,,9.0,2.0,,,
2972002,TH4,2018-04-24 04:00:00,5.2,11.7,29.7,,,
2972003,ST5,2018-04-24 04:00:00,6.0,13.0,9.2,,,
2972004,RB7,2018-04-24 04:00:00,11.0,10.8,10.4,,,
2972005,TD5,2018-04-24 04:00:00,3.2,,,,,
2972043,CD1,2018-04-24 05:00:00,7.1,9.0,21.8,,,
2972044,BL0,2018-04-24 05:00:00,,8.2,17.8,,,
2972045,GR4,2018-04-24 05:00:00,5.8,5.6,14.3,,,
2972046,MY7,2018-04-24 05:00:00,12.2,19.0,,,,
2972047,HV1,2018-04-24 05:00:00,5.8,15.3,37.2,,,
2972048,GN3,2018-04-24 05:00:00,3.9,9.4,25.6,,,
2972049,GR9,2018-04-24 05:00:00,1.3,7.4,14.5,,,
2972050,LW2,2018-04-24 05:00:00,9.4,8.3,33.4,,,
2972051,GN0,2018-04-24 05:00:00,9.1,7.4,18.2,,,
2972052,KF1,2018-04-24 05:00:00,,,,,,
2972053,CD9,2018-04-24 05:00:00,,,83.5,,,
2972054,CT3,2018-04-24 05:00:00,6.0,9.4,,,,
2972055,CT2,2018-04-24 05:00:00,7.0,,,,,
2972056,BX9,2018-04-24 05:00:00,6.7,,,,,
2972057,BX1,2018-04-24 05:00:00,,7.3,6.7,,,
2972058,TH4,2018-04-24 05:00:00,8.4,14.4,50.5,,,
2972059,ST5,2018-04-24 05:00:00,8.0,26.0,25.9,,,
2972060,RB7,2018-04-24 05:00:00,12.0,8.0,18.5,,,
2972061,TD5,2018-04-24 05:00:00,3.7,,,,,
2972099,CD1,2018-04-24 06:00:00,7.3,8.3,28.5,,,
2972100,BL0,2018-04-24 06:00:00,,,,,,
2972101,GR4,2018-04-24 06:00:00,3.7,6.5,21.3,,,
2972102,MY7,2018-04-24 06:00:00,13.0,35.1,,,,
2972103,HV1,2018-04-24 06:00:00,8.9,19.5,43.8,,,
2972104,GN3,2018-04-24 06:00:00,6.6,10.9,37.6,,,
2972105,GR9,2018-04-24 06:00:00,-0.5,6.2,19.4,,,
2972106,LW2,2018-04-24 06:00:00,7.2,18.1,60.0,,,
2972107,GN0,2018-04-24 06:00:00,4.7,5.3,27.4,,,
2972108,KF1,2018-04-24 06:00:00,,,,,,
2972109,CD9,2018-04-24 06:00:00,,,93.5,,,
2972110,CT3,2018-04-24 06:00:00,6.0,7.2,,,,
2972111,CT2,2018-04-24 06:00:00,10.0,,,,,
2972112,BX9,2018-04-24 06:00:00,5.4,,,,,
2972113,BX1,2018-04-24 06:00:00,,8.0,9.7,,,
2972114,TH4,2018-04-24 06:00:00,11.7,18.2,71.2,,,
2972115,ST5,2018-04-24 06:00:00,6.0,24.0,25.0,,,
2972116,RB7,2018-04-24 06:00:00,9.0,9.4,39.4,,,
2972117,TD5,2018-04-24 06:00:00,4.4,,,,,
2972155,CD1,2018-04-24 07:00:00,7.6,13.3,28.5,,,
2972156,BL0,2018-04-24 07:00:00,,9.8,47.0,,,
2972157,GR4,2018-04-24 07:00:00,3.2,11.5,20.5,,,
2972158,MY7,2018-04-24 07:00:00,13.0,23.6,,,,
2972159,HV1,2018-04-24 07:00:00,10.1,19.3,41.1,,,
2972160,GN3,2018-04-24 07:00:00,5.9,13.5,36.5,,,
2972161,GR9,2018-04-24 07:00:00,3.6,7.7,15.9,,,
2972162,LW2,2018-04-24 07:00:00,10.0,13.2,59.0,,,
2972163,GN0,2018-04-24 07:00:00,3.5,7.4,27.0,,,
2972164,KF1,2018-04-24 07:00:00,,,,,,
2972165,CD9,2018-04-24 07:00:00,,,88.8,,,
2972166,CT3,2018-04-24 07:00:00,10.0,20.4,,,,
2972167,CT2,2018-04-24 07:00:00,15.0,,,,,
2972168,BX9,2018-04-24 07:00:00,3.7,,,,,
2972169,BX1,2018-04-24 07:00:00,,10.7,9.5,,,
2972170,TH4,2018-04-24 07:00:00,8.5,21.1,57.2,,,
2972171,ST5,2018-04-24 07:00:00,,24.0,25.8,,,
2972172,RB7,2018-04-24 07:00:00,13.0,12.4,35.1,,,
2972173,TD5,2018-04-24 07:00:00,6.4,,,,,
2972211,CD1,2018-04-24 08:00:00,11.1,14.2,26.0,,,
2972212,BL0,2018-04-24 08:00:00,,,,,,
2972213,GR4,2018-04-24 08:00:00,7.5,9.5,18.7,,,
2972214,MY7,2018-04-24 08:00:00,12.8,31.9,,,,
2972215,HV1,2018-04-24 08:00:00,10.6,22.1,38.1,,,
2972216,GN3,2018-04-24 08:00:00,7.4,11.1,33.2,,,
2972217,GR9,2018-04-24 08:00:00,4.7,15.2,15.4,,,
2972218,LW2,2018-04-24 08:00:00,7.2,18.6,73.0,,,
2972219,GN0,2018-04-24 08:00:00,6.4,10.7,29.6,,,
2972220,KF1,2018-04-24 08:00:00,6.2,13.0,,,,
2972221,CD9,2018-04-24 08:00:00,,,104.5,,,
2972222,CT3,2018-04-24 08:00:00,12.0,19.8,,,,
2972223,CT2,2018-04-24 08:00:00,11.0,,,,,
2972224,BX9,2018-04-24 08:00:00,5.5,,,,,
2972225,BX1,2018-04-24 08:00:00,,10.0,11.6,,,
2972226,TH4,2018-04-24 08:00:00,7.3,25.0,67.5,,,
2972227,ST5,2018-04-24 08:00:00,8.0,31.0,25.8,,,
2972228,RB7,2018-04-24 08:00:00,13.0,10.6,30.6,,,
2972229,TD5,2018-04-24 08:00:00,,,,,,
2972231,CD1,2018-04-24 09:00:00,,,,,,
2972232,BL0,2018-04-24 09:00:00,,,,,,
2972233,GR4,2018-04-24 09:00:00,,,,,,
2972234,MY7,2018-04-24 09:00:00,,,,,,
2972235,HV1,2018-04-24 09:00:00,,,,,,
2972236,GN3,2018-04-24 09:00:00,,,,,,
2972237,GR9,2018-04-24 09:00:00,,,,,,
2972238,LW2,2018-04-24 09:00:00,,,,,,
2972239,GN0,2018-04-24 09:00:00,,,,,,
2972240,KF1,2018-04-24 09:00:00,,,,,,
2972241,CD9,2018-04-24 09:00:00,,,,,,
2972242,CT3,2018-04-24 09:00:00,,,,,,
2972243,CT2,2018-04-24 09:00:00,,,,,,
2972244,BX9,2018-04-24 09:00:00,,,,,,
2972245,BX1,2018-04-24 09:00:00,,,,,,
2972246,TH4,2018-04-24 09:00:00,,,,,,
2972247,ST5,2018-04-24 09:00:00,,,,,,
2972248,RB7,2018-04-24 09:00:00,,,,,,
2972249,TD5,2018-04-24 09:00:00,,,,,,
2972251,CD1,2018-04-24 10:00:00,12.4,20.4,37.2,,,
2972252,BL0,2018-04-24 10:00:00,1.5,12.3,24.7,,,
2972253,GR4,2018-04-24 10:00:00,8.6,17.2,,,,
2972254,MY7,2018-04-24 10:00:00,15.9,28.7,,,,
2972255,HV1,2018-04-24 10:00:00,10.9,21.6,37.8,,,
2972256,GN3,2018-04-24 10:00:00,8.1,13.1,27.2,,,
2972257,GR9,2018-04-24 10:00:00,4.7,11.9,15.0,,,
2972258,LW2,2018-04-24 10:00:00,9.1,15.9,45.0,,,
2972259,GN0,2018-04-24 10:00:00,3.6,15.2,26.4,,,
2972260,KF1,2018-04-24 10:00:00,,,,,,
2972261,CD9,2018-04-24 10:00:00,,,166.1,,,
2972262,CT3,2018-04-24 10:00:00,14.0,19.2,,,,
2972263,CT2,2018-04-24 10:00:00,,,,,,
2972264,BX9,2018-04-24 10:00:00,10.3,,,,,
2972265,BX1,2018-04-24 10:00:00,,13.6,5.9,,,
2972266,TH4,2018-04-24 10:00:00,9.1,25.5,56.7,,,
2972267,ST5,2018-04-24 10:00:00,9.0,32.0,31.9,,,
2972268,RB7,2018-04-24 10:00:00,12.0,19.0,27.2,,,
2972269,TD5,2018-04-24 10:00:00,,,,,,
2972307,CD1,2018-04-24 11:00:00,10.0,19.7,41.4,,,
2972308,BL0,2018-04-24 11:00:00,,,,,,
2972309,GR4,2018-04-24 11:00:00,6.6,10.7,9.5,,,
2972310,MY7,2018-04-24 11:00:00,15.8,26.3,,,,
2972311,HV1,2018-04-24 11:00:00,7.0,18.3,31.5,,,
2972312,GN3,2018-04-24 11:00:00,5.8,9.2,25.1,,,
2972313,GR9,2018-04-24 11:00:00,4.9,15.5,18.3,,,
2972314,LW2,2018-04-24 11:00:00,10.9,14.8,54.4,,,
2972315,GN0,2018-04-24 11:00:00,8.6,12.0,22.4,,,
2972316,KF1,2018-04-24 11:00:00,,,,,,
2972317,CD9,2018-04-24 11:00:00,,,147.1,,,
2972318,CT3,2018-04-24 11:00:00,18.0,17.2,,,,
2972319,CT2,2018-04-24 11:00:00,,,,,,
2972320,BX9,2018-04-24 11:00:00,6.9,,,,,
2972321,BX1,2018-04-24 11:00:00,,12.2,3.4,,,
2972322,TH4,2018-04-24 11:00:00,8.6,25.9,54.4,,,
2972323,ST5,2018-04-24 11:00:00,7.0,25.0,25.3,,,
2972324,RB7,2018-04-24 11:00:00,10.0,14.4,22.2,,,
2972325,TD5,2018-04-24 11:00:00,,,,,,
2972363,CD1,2018-04-24 12:00:00,11.4,14.3,35.3,,,
2972364,BL0,2018-04-24 12:00:00,5.1,11.6,20.7,,,
2972365,GR4,2018-04-24 12:00:00,9.5,12.9,10.0,,,
2972366,MY7,2018-04-24 12:00:00,20.4,27.7,,,,
2972367,HV1,2018-04-24 12:00:00,6.7,17.9,23.8,,,
2972368,GN3,2018-04-24 12:00:00,7.5,12.6,19.6,,,
2972369,GR9,2018-04-24 12:00:00,8.1,15.7,27.2,,,
2972370,LW2,2018-04-24 12:00:00,,,,,,
2972371,GN0,2018-04-24 12:00:00,9.6,10.1,18.2,,,
2972372,KF1,2018-04-24 12:00:00,,,,,,
2972373,CD9,2018-04-24 12:00:00,,,122.5,,,
2972374,CT3,2018-04-24 12:00:00,-14.0,,,,,
2972375,CT2,2018-04-24 12:00:00,,,,,,
2972376,BX9,2018-04-24 12:00:00,8.9,,,,,
2972377,BX1,2018-04-24 12:00:00,,17.3,4.0,,,
2972378,TH4,2018-04-24 12:00:00,9.8,25.0,56.7,,,
2972379,ST5,2018-04-24 12:00:00,,42.0,,,,
2972380,RB7,2018-04-24 12:00:00,12.0,17.8,17.5,,,
2972381,TD5,2018-04-24 12:00:00,5.6,,,,,
2972419,CD1,2018-04-24 13:00:00,11.9,17.1,29.8,,,
2972420,BL0,2018-04-24 13:00:00,6.3,18.1,22.8,,,
2972421,GR4,2018-04-24 13:00:00,8.3,12.6,10.5,,,
2972422,MY7,2018-04-24 13:00:00,13.7,27.1,,,,
2972423,HV1,2018-04-24 13:00:00,15.6,31.7,27.4,,,
2972424,GN3,2018-04-24 13:00:00,8.7,13.3,17.5,,,
2972425,GR9,2018-04-24 13:00:00,10.6,20.9,35.6,,,
2972426,LW2,2018-04-24 13:00:00,8.9,17.0,23.5,,,
2972427,GN0,2018-04-24 13:00:00,9.9,14.4,17.0,,,
2972428,KF1,2018-04-24 13:00:00,,,,,,
2972429,CD9,2018-04-24 13:00:00,28.3,39.0,98.3,,,
2972430,CT3,2018-04-24 13:00:00,-1.0,26.0,,,,
2972431,CT2,2018-04-24 13:00:00,,,,,,
2972432,BX9,2018-04-24 13:00:00,9.6,,,,,
2972433,BX1,2018-04-24 13:00:00,,12.9,5.3,,,
2972434,TH4,2018-04-24 13:00:00,13.0,24.5,60.1,,,
2972435,ST5,2018-04-24 13:00:00,8.0,34.0,25.8,,,
2972436,RB7,2018-04-24 13:00:00,14.0,20.2,19.0,,,
2972437,TD5,2018-04-24 13:00:00,5.4,,,,,
2972475,CD1,2018-04-24 14:00:00,8.4,14.5,30.9,,,
2972476,BL0,2018-04-24 14:00:00,4.8,14.9,21.4,,,
2972477,GR4,2018-04-24 14:00:00,5.1,9.8,10.3,,,
2972478,MY7,2018-04-24 14:00:00,12.5,25.8,,,,
2972479,HV1,2018-04-24 14:00:00,2.9,18.5,28.8,,,
2972480,GN3,2018-04-24 14:00:00,6.6,13.0,16.3,,,
2972481,GR9,2018-04-24 14:00:00,8.2,18.0,38.2,,,
2972482,LW2,2018-04-24 14:00:00,7.2,18.4,25.4,,,
2972483,GN0,2018-04-24 14:00:00,0.6,8.6,18.2,,,
2972484,KF1,2018-04-24 14:00:00,,,,,,
2972485,CD9,2018-04-24 14:00:00,,,95.5,,,
2972486,CT3,2018-04-24 14:00:00,12.0,21.4,,,,
2972487,CT2,2018-04-24 14:00:00,,,,,,
2972488,BX9,2018-04-24 14:00:00,6.4,,,,,
2972489,BX1,2018-04-24 14:00:00,,19.1,8.7,,,
2972490,TH4,2018-04-24 14:00:00,11.4,21.1,68.6,,,
2972491,ST5,2018-04-24 14:00:00,7.0,32.0,20.9,,,
2972492,RB7,2018-04-24 14:00:00,13.0,16.4,21.2,,,
2972493,TD5,2018-04-24 14:00:00,6.9,,,,,
2972531,CD1,2018-04-24 15:00:00,8.0,13.1,37.1,,,
2972532,BL0,2018-04-24 15:00:00,1.7,6.1,25.2,,,
2972533,GR4,2018-04-24 15:00:00,5.3,6.4,12.1,,,
2972534,MY7,2018-04-24 15:00:00,13.2,18.6,,,,
2972535,HV1,2018-04-24 15:00:00,3.0,14.7,22.3,,,
2972536,GN3,2018-04-24 15:00:00,3.7,5.9,16.9,,,
2972537,GR9,2018-04-24 15:00:00,4.3,10.0,31.9,,,
2972538,LW2,2018-04-24 15:00:00,4.6,12.3,25.9,,,
2972539,GN0,2018-04-24 15:00:00,7.9,16.1,17.9,,,
2972540,KF1,2018-04-24 15:00:00,,,,,,
2972541,CD9,2018-04-24 15:00:00,,,103.9,,,
2972542,CT3,2018-04-24 15:00:00,7.0,,,,,
2972543,CT2,2018-04-24 15:00:00,,,,,,
2972544,BX9,2018-04-24 15:00:00,6.2,,,,,
2972545,BX1,2018-04-24 15:00:00,,19.7,8.0,,,
2972546,TH4,2018-04-24 15:00:00,5.8,19.6,58.3,,,
2972547,ST5,2018-04-24 15:00:00,8.0,12.0,19.1,,,
2972548,RB7,2018-04-24 15:00:00,12.0,19.6,20.9,,,
2972549,TD5,2018-04-24 15:00:00,0.5,,,,,
2972551,CD1,2018-04-24 16:00:00,9.4,8.5,34.6,,,
2972552,BL0,2018-04-24 16:00:00,,,,,,
2972553,GR4,2018-04-24 16:00:00,2.7,6.3,13.7,,,
2972554,MY7,2018-04-24 16:00:00,14.7,20.2,,,,
2972555,HV1,2018-04-24 16:00:00,6.0,10.9,25.4,,,
2972556,GN3,2018-04-24 16:00:00,2.8,3.8,18.5,,,
2972557,GR9,2018-04-24 16:00:00,2.5,7.4,34.7,,,
2972558,LW2,2018-04-24 16:00:00,,,,,,
2972559,GN0,2018-04-24 16:00:00,3.1,7.7,18.0,,,
2972560,KF1,2018-04-24 16:00:00,,,,,,
2972561,CD9,2018-04-24 16:00:00,,,82.6,,,
2972562,CT3,2018-04-24 16:00:00,3.0,11.4,,,,
2972563,CT2,2018-04-24 16:00:00,,,,,,
2972564,BX9,2018-04-24 16:00:00,4.9,,,,,
2972565,BX1,2018-04-24 16:00:00,,9.2,8.2,,,
2972566,TH4,2018-04-24 16:00:00,5.0,18.0,42.7,,,
2972567,ST5,2018-04-24 16:00:00,9.0,23.0,17.9,,,
2972568,RB7,2018-04-24 16:00:00,10.0,12.6,23.0,,,
2972569,TD5,2018-04-24 16:00:00,3.1,,,,,
2972642,CD1,2018-04-24 17:00:00,10.0,12.4,27.0,,,
2972643,BL0,2018-04-24 17:00:00,,7.6,20.3,,,
2972644,GR4,2018-04-24 17:00:00,3.1,7.8,11.5,,,
2972645,MY7,2018-04-24 17:00:00,11.7,19.4,,,,
2972646,HV1,2018-04-24 17:00:00,4.0,7.9,24.0,,,
2972647,GN3,2018-04-24 17:00:00,5.5,5.7,16.4,,,
2972648,GR9,2018-04-24 17:00:00,3.5,11.0,28.2,,,
2972649,LW2,2018-04-24 17:00:00,5.2,10.4,25.9,,,
2972650,GN0,2018-04-24 17:00:00,-1.9,4.0,17.5,,,
2972651,KF1,2018-04-24 17:00:00,,,,,,
2972652,CD9,2018-04-24 17:00:00,,,97.1,,,
2972653,CT3,2018-04-24 17:00:00,,,,,,
2972654,CT2,2018-04-24 17:00:00,,,,,,
2972655,BX9,2018-04-24 17:00:00,5.7,,,,,
2972656,BX1,2018-04-24 17:00:00,,9.8,3.7,,,
2972657,TH4,2018-04-24 17:00:00,5.6,9.4,35.1,,,
2972658,ST5,2018-04-24 17:00:00,5.0,9.0,16.6,,,
2972659,RB7,2018-04-24 17:00:00,11.0,10.4,19.4,,,
2972660,TD5,2018-04-24 17:00:00,7.3,,,,,
2972698,CD1,2018-04-24 18:00:00,12.3,13.4,21.0,,,
2972699,BL0,2018-04-24 18:00:00,5.0,9.4,19.3,,,
2972700,GR4,2018-04-24 18:00:00,4.8,3.8,10.0,,,
2972701,MY7,2018-04-24 18:00:00,10.1,20.1,,,,
2972702,HV1,2018-04-24 18:00:00,7.5,14.0,19.2,,,
2972703,GN3,2018-04-24 18:00:00,2.5,6.0,14.1,,,
2972704,GR9,2018-04-24 18:00:00,2.7,9.9,22.3,,,
2972705,LW2,2018-04-24 18:00:00,6.3,19.6,28.2,,,
2972706,GN0,2018-04-24 18:00:00,3.3,7.2,15.0,,,
2972707,KF1,2018-04-24 18:00:00,,,,,,
2972708,CD9,2018-04-24 18:00:00,,,81.5,,,
2972709,CT3,2018-04-24 18:00:00,,7.0,,,,
2972710,CT2,2018-04-24 18:00:00,,,,,,
2972711,BX9,2018-04-24 18:00:00,4.8,,,,,
2972712,BX1,2018-04-24 18:00:00,,9.0,0.6,,,
2972713,TH4,2018-04-24 18:00:00,7.5,14.4,30.9,,,
2972714,ST5,2018-04-24 18:00:00,3.0,15.0,10.3,,,
2972715,RB7,2018-04-24 18:00:00,9.0,7.2,17.8,,,
2972716,TD5,2018-04-24 18:00:00,7.6,,,,,
2972754,CD1,2018-04-24 19:00:00,8.1,12.9,22.0,,,
2972755,BL0,2018-04-24 19:00:00,5.1,8.4,17.8,,,
2972756,GR4,2018-04-24 19:00:00,5.7,1.0,10.0,,,
2972757,MY7,2018-04-24 19:00:00,14.0,20.1,,,,
2972758,HV1,2018-04-24 19:00:00,3.9,6.7,15.6,,,
2972759,GN3,2018-04-24 19:00:00,4.4,7.5,14.2,,,
2972760,GR9,2018-04-24 19:00:00,1.5,5.5,19.0,,,
2972761,LW2,2018-04-24 19:00:00,9.1,16.9,27.3,,,
2972762,GN0,2018-04-24 19:00:00,11.8,7.2,12.4,,,
2972763,KF1,2018-04-24 19:00:00,,,,,,
2972764,CD9,2018-04-24 19:00:00,,,65.1,,,
2972765,CT3,2018-04-24 19:00:00,,,,,,
2972766,CT2,2018-04-24 19:00:00,,,,,,
2972767,BX9,2018-04-24 19:00:00,8.2,,,,,
2972768,BX1,2018-04-24 19:00:00,,6.9,-1.1,,,
2972769,TH4,2018-04-24 19:00:00,6.0,12.2,28.2,,,
2972770,ST5,2018-04-24 19:00:00,7.0,16.0,8.3,,,
2972771,RB7,2018-04-24 19:00:00,14.0,9.6,14.8,,,
2972772,TD5,2018-04-24 19:00:00,5.3,,,,,
2972810,CD1,2018-04-24 20:00:00,11.7,10.3,19.2,,,
2972811,BL0,2018-04-24 20:00:00,3.0,10.1,15.3,,,
2972812,GR4,2018-04-24 20:00:00,4.9,2.7,7.8,,,
2972813,MY7,2018-04-24 20:00:00,12.6,17.3,,,,
2972814,HV1,2018-04-24 20:00:00,5.1,13.1,12.4,,,
2972815,GN3,2018-04-24 20:00:00,7.1,9.9,13.0,,,
2972816,GR9,2018-04-24 20:00:00,5.9,11.4,13.2,,,
2972817,LW2,2018-04-24 20:00:00,10.9,16.8,27.8,,,
2972818,GN0,2018-04-24 20:00:00,13.3,4.2,10.1,,,
2972819,KF1,2018-04-24 20:00:00,,,,,,
2972820,CD9,2018-04-24 20:00:00,,,63.8,,,
2972821,CT3,2018-04-24 20:00:00,,,,,,
2972822,CT2,2018-04-24 20:00:00,,,,,,
2972823,BX9,2018-04-24 20:00:00,8.7,,,,,
2972824,BX1,2018-04-24 20:00:00,,8.5,-2.4,,,
2972825,TH4,2018-04-24 20:00:00,6.9,13.6,22.2,,,
2972826,ST5,2018-04-24 20:00:00,12.0,14.0,6.1,,,
2972827,RB7,2018-04-24 20:00:00,11.0,14.0,12.4,,,
2972828,TD5,2018-04-24 20:00:00,6.7,,,,,
2972866,CD1,2018-04-24 21:00:00,7.7,11.7,16.5,,,
2972867,BL0,2018-04-24 21:00:00,1.1,7.5,15.3,,,
2972868,GR4,2018-04-24 21:00:00,4.6,6.9,7.5,,,
2972869,MY7,2018-04-24 21:00:00,10.6,18.8,,,,
2972870,HV1,2018-04-24 21:00:00,6.0,11.3,10.0,,,
2972871,GN3,2018-04-24 21:00:00,7.3,7.8,10.3,,,
2972872,GR9,2018-04-24 21:00:00,6.5,10.0,9.6,,,
2972873,LW2,2018-04-24 21:00:00,5.8,6.9,19.3,,,
2972874,GN0,2018-04-24 21:00:00,2.6,5.6,10.3,,,
2972875,KF1,2018-04-24 21:00:00,,,,,,
2972876,CD9,2018-04-24 21:00:00,,,71.2,,,
2972877,CT3,2018-04-24 21:00:00,,,,,,
2972878,CT2,2018-04-24 21:00:00,,,,,,
2972879,BX9,2018-04-24 21:00:00,7.8,,,,,
2972880,BX1,2018-04-24 21:00:00,,7.6,-3.8,,,
2972881,TH4,2018-04-24 21:00:00,7.9,10.1,18.7,,,
2972882,ST5,2018-04-24 21:00:00,8.0,11.0,6.5,,,
2972883,RB7,2018-04-24 21:00:00,13.0,9.4,11.6,,,
2972884,TD5,2018-04-24 21:00:00,5.0,,,,,
2972922,CD1,2018-04-24 22:00:00,7.0,6.4,10.8,,,
2972923,BL0,2018-04-24 22:00:00,,,,,,
2972924,GR4,2018-04-24 22:00:00,4.7,4.4,6.1,,,
2972925,MY7,2018-04-24 22:00:00,7.8,10.5,,,,
2972926,HV1,2018-04-24 22:00:00,4.7,20.5,9.1,,,
2972927,GN3,2018-04-24 22:00:00,6.2,8.1,8.7,,,
2972928,GR9,2018-04-24 22:00:00,3.2,6.8,10.4,,,
2972929,LW2,2018-04-24 22:00:00,3.4,4.9,11.3,,,
2972930,GN0,2018-04-24 22:00:00,7.8,6.3,9.4,,,
2972931,KF1,2018-04-24 22:00:00,,,,,,
2972932,CD9,2018-04-24 22:00:00,,,55.1,,,
2972933,CT3,2018-04-24 22:00:00,,,,,,
2972934,CT2,2018-04-24 22:00:00,,,,,,
2972935,BX9,2018-04-24 22:00:00,6.8,,,,,
2972936,BX1,2018-04-24 22:00:00,,4.8,-5.1,,,
2972937,TH4,2018-04-24 22:00:00,1.9,10.6,18.3,,,
2972938,ST5,2018-04-24 22:00:00,10.0,10.0,5.1,,,
2972939,RB7,2018-04-24 22:00:00,10.0,14.0,10.4,,,
2972940,TD5,2018-04-24 22:00:00,4.9,,,,,
2972978,CD1,2018-04-24 23:00:00,7.2,3.1,5.5,,,
2972979,BL0,2018-04-24 23:00:00,0.0,1.9,18.4,,,
2972980,GR4,2018-04-24 23:00:00,3.0,2.8,6.1,,,
2972981,MY7,2018-04-24 23:00:00,8.5,9.3,,,,
2972982,HV1,2018-04-24 23:00:00,1.5,3.5,13.6,,,
2972983,GN3,2018-04-24 23:00:00,6.2,6.6,7.6,,,
2972984,GR9,2018-04-24 23:00:00,1.2,6.0,6.9,,,
2972985,LW2,2018-04-24 23:00:00,7.0,8.5,24.9,,,
2972986,GN0,2018-04-24 23:00:00,6.5,4.9,8.8,,,
2972987,KF1,2018-04-24 23:00:00,1.7,2.8,,,,
2972988,CD9,2018-04-24 23:00:00,,,36.2,,,
2972989,CT3,2018-04-24 23:00:00,,,,,,
2972990,CT2,2018-04-24 23:00:00,,,,,,
2972991,BX9,2018-04-24 23:00:00,3.2,,,,,
2972992,BX1,2018-04-24 23:00:00,,5.1,-5.6,,,
2972993,TH4,2018-04-24 23:00:00,4.0,8.6,18.7,,,
2972994,ST5,2018-04-24 23:00:00,7.0,6.0,4.7,,,
2972995,RB7,2018-04-24 23:00:00,11.0,6.8,9.3,,,
2972996,TD5,2018-04-24 23:00:00,3.4,,,,,
2973034,CD1,2018-04-25 00:00:00,3.1,3.4,0.6,,,
2973035,BL0,2018-04-25 00:00:00,,,,,,
2973036,GR4,2018-04-25 00:00:00,1.0,3.7,5.1,,,
2973037,MY7,2018-04-25 00:00:00,4.4,8.4,,,,
2973038,HV1,2018-04-25 00:00:00,2.0,4.5,10.8,,,
2973039,GN3,2018-04-25 00:00:00,3.9,6.1,7.2,,,
2973040,GR9,2018-04-25 00:00:00,0.3,1.8,4.2,,,
2973041,LW2,2018-04-25 00:00:00,-0.2,10.8,17.5,,,
2973042,GN0,2018-04-25 00:00:00,7.6,2.9,7.2,,,
2973043,KF1,2018-04-25 00:00:00,,,,,,
2973044,CD9,2018-04-25 00:00:00,,,21.4,,,
2973045,CT3,2018-04-25 00:00:00,,,,,,
2973046,CT2,2018-04-25 00:00:00,,,,,,
2973047,BX9,2018-04-25 00:00:00,4.6,,,,,
2973048,BX1,2018-04-25 00:00:00,,,-5.8,,,
2973049,TH4,2018-04-25 00:00:00,2.7,7.1,16.3,,,
2973050,ST5,2018-04-25 00:00:00,8.0,,2.5,,,
2973051,RB7,2018-04-25 00:00:00,6.0,,5.5,,,
2973052,TD5,2018-04-25 00:00:00,4.1,,,,,
2973090,CD1,2018-04-25 01:00:00,2.3,4.0,1.5,,,
2973091,BL0,2018-04-25 01:00:00,0.7,1.4,26.2,,,
2973092,GR4,2018-04-25 01:00:00,4.4,0.0,8.3,,,
2973093,MY7,2018-04-25 01:00:00,2.1,4.2,,,,
2973094,HV1,2018-04-25 01:00:00,2.5,4.0,6.1,,,
2973095,GN3,2018-04-25 01:00:00,2.2,4.2,7.9,,,
2973096,GR9,2018-04-25 01:00:00,1.5,7.4,4.7,,,
2973097,LW2,2018-04-25 01:00:00,6.8,8.9,16.3,,,
2973098,GN0,2018-04-25 01:00:00,1.5,3.6,8.1,,,
2973099,KF1,2018-04-25 01:00:00,,,,,,
2973100,CD9,2018-04-25 01:00:00,,,12.1,,,
2973101,CT3,2018-04-25 01:00:00,,,,,,
2973102,CT2,2018-04-25 01:00:00,,,,,,
2973103,BX9,2018-04-25 01:00:00,3.5,,,,,
2973104,BX1,2018-04-25 01:00:00,,,-3.8,,,
2973105,TH4,2018-04-25 01:00:00,3.0,7.0,14.4,,,
2973106,ST5,2018-04-25 01:00:00,5.0,,4.1,,,
