time,station_id,temperature,pressure,humidity,wind_speed,wind_direction
2018-05-13 12:00:00,beijing_grid_263,29.26,977.963984375,27.0,5.07,156.09
2018-05-13 13:00:00,beijing_grid_263,29.26,977.963984375,27.0,5.07,156.09
2018-05-13 14:00:00,beijing_grid_263,29.26,977.963984375,27.0,5.07,156.09
2018-05-13 15:00:00,beijing_grid_263,29.26,977.963984375,27.0,5.07,156.09
2018-05-13 16:00:00,beijing_grid_263,29.26,977.963984375,27.0,5.07,156.09
2018-05-13 17:00:00,beijing_grid_263,29.26,977.963984375,27.0,5.07,156.09
2018-05-13 18:00:00,beijing_grid_263,29.26,977.963984375,27.0,5.07,156.09
2018-05-13 19:00:00,beijing_grid_263,29.26,977.963984375,27.0,5.07,156.09
2018-05-13 20:00:00,beijing_grid_263,29.26,977.963984375,27.0,5.07,156.09
2018-05-13 21:00:00,beijing_grid_263,29.26,977.963984375,27.0,5.07,156.09
2018-05-13 22:00:00,beijing_grid_263,29.26,977.963984375,27.0,5.07,156.09
2018-05-13 23:00:00,beijing_grid_263,29.26,977.963984375,27.0,5.07,156.09
2018-05-11 00:00:00,beijing_grid_264,20.0,993.1088,48.0,6.07,57.86
2018-05-11 01:00:00,beijing_grid_264,20.0,988.9526,44.0,5.86,89.68
2018-05-11 02:00:00,beijing_grid_264,20.0,992.964,36.0,7.33,121.21
2018-05-11 03:00:00,beijing_grid_264,21.0,992.4592,31.0,9.89,140.42
2018-05-11 04:00:00,beijing_grid_264,21.0,988.8175,32.0,14.84,159.16
2018-05-11 05:00:00,beijing_grid_264,21.0,990.8764,31.0,15.26,156.14
2018-05-11 06:00:00,beijing_grid_264,21.0,990.2924,32.0,14.72,153.74
2018-05-11 07:00:00,beijing_grid_264,21.0,987.1643,32.0,13.46,155.84
2018-05-11 08:00:00,beijing_grid_264,21.0,981.571,33.0,10.91,160.89
2018-05-11 09:00:00,beijing_grid_264,22.0,986.6211,32.0,8.85,163.8
2018-05-11 10:00:00,beijing_grid_264,21.0,986.7803,46.0,7.99,165.11
2018-05-11 11:00:00,beijing_grid_264,21.0,985.996,48.0,6.77,156.14
2018-05-11 12:00:00,beijing_grid_264,21.0,988.9471,49.0,6.11,144.26
2018-05-11 13:00:00,beijing_grid_264,20.33,982.50164915,55.0,5.54,135.27
2018-05-11 14:00:00,beijing_grid_264,17.67,982.844707562,59.0,5.41,126.0
2018-05-11 15:00:00,beijing_grid_264,19.0,983.051671875,62.0,5.44,116.87
2018-05-11 16:00:00,beijing_grid_264,19.33,982.980847489,65.0,5.66,107.35
2018-05-11 17:00:00,beijing_grid_264,18.67,982.70519984,67.0,5.88,99.24
2018-05-11 18:00:00,beijing_grid_264,18.0,982.351359375,70.0,5.8,93.52
2018-05-11 19:00:00,beijing_grid_264,17.0,982.024670732,74.0,5.21,90.31
2018-05-11 20:00:00,beijing_grid_264,17.0,981.745335322,77.0,4.35,89.79
2018-05-11 21:00:00,beijing_grid_264,16.0,981.51226875,78.0,3.61,93.65
2018-05-11 22:00:00,beijing_grid_264,18.0,981.322499793,76.0,3.37,103.33
2018-05-11 23:00:00,beijing_grid_264,19.1,981.165509914,71.0,3.7,116.75
2018-05-12 00:00:00,beijing_grid_264,20.2,981.02889375,66.0,4.58,129.98
2018-05-12 01:00:00,beijing_grid_264,22.7,980.877362737,60.0,5.95,140.6
2018-05-12 02:00:00,beijing_grid_264,24.8,980.584095509,54.0,7.66,146.7
2018-05-12 03:00:00,beijing_grid_264,26.5,979.9993875,48.0,9.46,148.5
2018-05-12 04:00:00,beijing_grid_264,27.4,979.041111413,43.0,11.12,147.17
2018-05-12 05:00:00,beijing_grid_264,28.4,977.897449023,40.0,12.37,145.13
2018-05-12 06:00:00,beijing_grid_264,28.8,976.824159375,40.0,12.89,144.06
2018-05-12 07:00:00,beijing_grid_264,28.9,976.027446588,43.0,12.44,145.15
2018-05-12 08:00:00,beijing_grid_264,29.0,975.515295088,48.0,11.12,149.46
2018-05-12 09:00:00,beijing_grid_264,29.0,975.246134375,53.0,9.29,159.52
2018-05-12 10:00:00,beijing_grid_264,28.8,975.182062534,56.0,7.7,179.24
2018-05-12 11:00:00,beijing_grid_264,27.3,975.29985199,57.0,7.13,205.22
2018-05-12 12:00:00,beijing_grid_264,24.85,975.57994375,56.0,7.14,227.61
2018-05-12 13:00:00,beijing_grid_264,23.48,975.986418205,55.0,6.52,244.91
2018-05-12 14:00:00,beijing_grid_264,22.12,976.417913271,54.0,5.02,260.91
2018-05-12 15:00:00,beijing_grid_264,20.37,976.75670625,53.0,2.72,279.79
2018-05-12 16:00:00,beijing_grid_264,18.87,976.919526684,54.0,0.8,41.08
2018-05-12 17:00:00,beijing_grid_264,17.62,976.960913095,56.0,3.54,87.11
2018-05-12 18:00:00,beijing_grid_264,16.63,976.96985625,61.0,5.06,90.48
2018-05-12 19:00:00,beijing_grid_264,16.54,977.0196408,68.0,4.26,83.21
2018-05-12 20:00:00,beijing_grid_264,16.6,977.120726939,73.0,2.49,52.24
2018-05-12 21:00:00,beijing_grid_264,16.7,977.26786875,72.0,2.55,351.88
2018-05-12 22:00:00,beijing_grid_264,18.33,977.449663589,64.0,3.47,330.75
2018-05-12 23:00:00,beijing_grid_264,19.79,977.630081924,51.0,3.42,322.36
2018-05-13 00:00:00,beijing_grid_264,17.0,977.7669375,38.0,2.3,304.44
2018-05-13 01:00:00,beijing_grid_264,21.61,977.814078107,29.0,1.94,227.2
2018-05-13 02:00:00,beijing_grid_264,22.38,977.709487724,24.0,4.62,190.82
2018-05-13 03:00:00,beijing_grid_264,23.11,977.387184375,21.0,7.61,182.99
2018-05-13 04:00:00,beijing_grid_264,23.83,976.8107822,19.0,9.94,180.54
2018-05-13 05:00:00,beijing_grid_264,24.58,976.062279797,18.0,11.88,178.6
2018-05-13 06:00:00,beijing_grid_264,25.36,975.253271875,18.0,13.98,175.53
2018-05-13 07:00:00,beijing_grid_264,31.0,974.492751309,19.0,16.52,171.42
2018-05-13 08:00:00,beijing_grid_264,28.16,973.879303623,20.0,18.38,167.74
2018-05-13 09:00:00,beijing_grid_264,29.56,973.5089125,23.0,18.01,164.78
2018-05-13 10:00:00,beijing_grid_264,30.46,973.451697284,25.0,14.48,161.92
2018-05-13 11:00:00,beijing_grid_264,29.57,973.674319949,28.0,9.44,156.89
2018-05-13 12:00:00,beijing_grid_264,28.37,974.117578125,30.0,5.33,144.28
2018-05-13 13:00:00,beijing_grid_264,28.37,974.117578125,30.0,5.33,144.28
2018-05-13 14:00:00,beijing_grid_264,28.37,974.117578125,30.0,5.33,144.28
2018-05-13 15:00:00,beijing_grid_264,28.37,974.117578125,30.0,5.33,144.28
2018-05-13 16:00:00,beijing_grid_264,28.37,974.117578125,30.0,5.33,144.28
2018-05-13 17:00:00,beijing_grid_264,28.37,974.117578125,30.0,5.33,144.28
2018-05-13 18:00:00,beijing_grid_264,28.37,974.117578125,30.0,5.33,144.28
2018-05-13 19:00:00,beijing_grid_264,28.37,974.117578125,30.0,5.33,144.28
2018-05-13 20:00:00,beijing_grid_264,28.37,974.117578125,30.0,5.33,144.28
2018-05-13 21:00:00,beijing_grid_264,28.37,974.117578125,30.0,5.33,144.28
2018-05-13 22:00:00,beijing_grid_264,28.37,974.117578125,30.0,5.33,144.28
2018-05-13 23:00:00,beijing_grid_264,28.37,974.117578125,30.0,5.33,144.28
2018-05-11 00:00:00,beijing_grid_265,20.0,973.0065,57.0,5.99,62.04
2018-05-11 01:00:00,beijing_grid_265,20.0,973.0411,50.0,6.04,94.14
2018-05-11 02:00:00,beijing_grid_265,20.0,972.87,42.0,8.03,122.99
2018-05-11 03:00:00,beijing_grid_265,21.0,972.3898,35.0,10.64,140.0
2018-05-11 04:00:00,beijing_grid_265,21.0,971.5492,35.0,15.51,158.7
2018-05-11 05:00:00,beijing_grid_265,21.0,970.9398,35.0,15.93,157.04
2018-05-11 06:00:00,beijing_grid_265,21.0,970.4034,36.0,15.1,155.56
2018-05-11 07:00:00,beijing_grid_265,21.0,970.0147,36.0,13.53,156.47
2018-05-11 08:00:00,beijing_grid_265,21.0,969.743,36.0,11.37,158.63
2018-05-11 09:00:00,beijing_grid_265,22.0,969.531,37.0,8.66,158.67
2018-05-11 10:00:00,beijing_grid_265,21.0,970.2488,51.0,8.07,156.87
2018-05-11 11:00:00,beijing_grid_265,21.0,970.2089,53.0,6.84,147.66
2018-05-11 12:00:00,beijing_grid_265,21.0,970.2876,56.0,6.14,135.78
2018-05-11 13:00:00,beijing_grid_265,20.33,970.555306312,59.0,5.81,125.97
2018-05-11 14:00:00,beijing_grid_265,17.67,970.876116837,63.0,5.63,118.8
2018-05-11 15:00:00,beijing_grid_265,19.0,971.06255,67.0,5.51,112.86
2018-05-11 16:00:00,beijing_grid_265,19.33,970.978526975,69.0,5.44,106.93
2018-05-11 17:00:00,beijing_grid_265,18.67,970.693654922,71.0,5.3,101.59
2018-05-11 18:00:00,beijing_grid_265,18.0,970.3289625,74.0,4.93,97.5
2018-05-11 19:00:00,beijing_grid_265,17.0,969.985890766,78.0,4.22,95.1
2018-05-11 20:00:00,beijing_grid_265,17.0,969.687530373,81.0,3.37,95.43
2018-05-11 21:00:00,beijing_grid_265,16.0,969.437384375,82.0,2.71,101.31
2018-05-11 22:00:00,beijing_grid_265,18.0,969.236171653,80.0,2.57,114.62
2018-05-11 23:00:00,beijing_grid_265,19.1,969.073474396,75.0,3.06,130.74
2018-05-12 00:00:00,beijing_grid_265,20.2,968.936090625,68.0,4.16,143.89
2018-05-12 01:00:00,beijing_grid_265,22.7,968.789801328,61.0,5.8,152.72
2018-05-12 02:00:00,beijing_grid_265,24.8,968.516319379,55.0,7.75,156.39
2018-05-12 03:00:00,beijing_grid_265,26.5,967.976340625,49.0,9.71,155.61
2018-05-12 04:00:00,beijing_grid_265,27.4,967.091738198,44.0,11.5,151.69
2018-05-12 05:00:00,beijing_grid_265,28.4,966.029094382,41.0,13.0,147.93
2018-05-12 06:00:00,beijing_grid_265,28.8,965.01616875,41.0,14.0,146.71
2018-05-12 07:00:00,beijing_grid_265,28.9,964.239655487,45.0,14.24,149.31
2018-05-12 08:00:00,beijing_grid_265,29.0,963.721987235,50.0,13.62,154.96
2018-05-12 09:00:00,beijing_grid_265,29.0,963.44453125,56.0,12.11,163.47
2018-05-12 10:00:00,beijing_grid_265,28.8,963.386505364,60.0,9.81,176.32
2018-05-12 11:00:00,beijing_grid_265,27.3,963.51852971,62.0,7.57,196.21
2018-05-12 12:00:00,beijing_grid_265,24.62,963.809075,62.0,6.18,222.19
2018-05-12 13:00:00,beijing_grid_265,23.24,964.212704309,60.0,5.45,246.1
2018-05-12 14:00:00,beijing_grid_265,21.87,964.628350174,58.0,4.57,264.96
2018-05-12 15:00:00,beijing_grid_265,20.49,964.9410375,57.0,3.02,282.06
2018-05-12 16:00:00,beijing_grid_265,19.08,965.070968374,56.0,0.92,332.48
2018-05-12 17:00:00,beijing_grid_265,17.63,965.079053621,58.0,2.15,74.2
2018-05-12 18:00:00,beijing_grid_265,16.14,965.06138125,62.0,3.44,81.46
2018-05-12 19:00:00,beijing_grid_265,16.0,965.096464904,68.0,2.97,70.35
2018-05-12 20:00:00,beijing_grid_265,16.0,965.19252076,73.0,2.09,27.88
2018-05-12 21:00:00,beijing_grid_265,16.0,965.340190625,72.0,2.88,340.17
2018-05-12 22:00:00,beijing_grid_265,17.57,965.524780921,63.0,3.91,325.41
2018-05-12 23:00:00,beijing_grid_265,19.69,965.710256512,49.0,4.09,316.65
2018-05-13 00:00:00,beijing_grid_265,22.08,965.855246875,36.0,3.43,297.47
2018-05-13 01:00:00,beijing_grid_265,24.44,965.914209099,28.0,3.36,249.88
2018-05-13 02:00:00,beijing_grid_265,26.56,965.824910717,23.0,5.55,215.36
2018-05-13 03:00:00,beijing_grid_265,28.32,965.520946875,20.0,8.28,203.01
2018-05-13 04:00:00,beijing_grid_265,29.65,964.965865787,18.0,10.28,197.98
2018-05-13 05:00:00,beijing_grid_265,30.52,964.243027936,17.0,11.78,193.41
2018-05-13 06:00:00,beijing_grid_265,30.96,963.465746875,16.0,13.47,186.61
2018-05-13 07:00:00,beijing_grid_265,31.0,962.744037129,17.0,15.89,178.12
2018-05-13 08:00:00,beijing_grid_265,30.97,962.174717121,19.0,18.0,171.1
2018-05-13 09:00:00,beijing_grid_265,30.77,961.85130625,23.0,18.04,166.06
2018-05-13 10:00:00,beijing_grid_265,30.14,961.839884772,27.0,14.84,161.97
2018-05-13 11:00:00,beijing_grid_265,28.12,962.09677638,31.0,9.99,155.88
2018-05-13 12:00:00,beijing_grid_265,26.15,962.550865625,34.0,5.97,142.06
2018-05-13 13:00:00,beijing_grid_265,26.15,962.550865625,34.0,5.97,142.06
2018-05-13 14:00:00,beijing_grid_265,26.15,962.550865625,34.0,5.97,142.06
2018-05-13 15:00:00,beijing_grid_265,26.15,962.550865625,34.0,5.97,142.06
2018-05-13 16:00:00,beijing_grid_265,26.15,962.550865625,34.0,5.97,142.06
2018-05-13 17:00:00,beijing_grid_265,26.15,962.550865625,34.0,5.97,142.06
2018-05-13 18:00:00,beijing_grid_265,26.15,962.550865625,34.0,5.97,142.06
2018-05-13 19:00:00,beijing_grid_265,26.15,962.550865625,34.0,5.97,142.06
2018-05-13 20:00:00,beijing_grid_265,26.15,962.550865625,34.0,5.97,142.06
2018-05-13 21:00:00,beijing_grid_265,26.15,962.550865625,34.0,5.97,142.06
2018-05-13 22:00:00,beijing_grid_265,26.15,962.550865625,34.0,5.97,142.06
2018-05-13 23:00:00,beijing_grid_265,26.15,962.550865625,34.0,5.97,142.06
2018-05-11 00:00:00,beijing_grid_278,18.0,1008.8462,42.0,14.38,197.27
2018-05-11 01:00:00,beijing_grid_278,19.0,1008.898,41.0,15.18,194.75
2018-05-11 02:00:00,beijing_grid_278,19.0,1008.6917,38.0,15.21,188.73
2018-05-11 03:00:00,beijing_grid_278,19.0,1008.1332,35.0,14.99,183.8
2018-05-11 04:00:00,beijing_grid_278,20.0,1007.2708,29.0,16.7,185.52
2018-05-11 05:00:00,beijing_grid_278,22.0,1006.4746,27.0,16.09,182.12
2018-05-11 06:00:00,beijing_grid_278,23.0,1005.776,26.0,15.19,182.93
2018-05-11 07:00:00,beijing_grid_278,24.0,1005.2946,27.0,14.25,190.27
2018-05-11 08:00:00,beijing_grid_278,24.0,1004.9822,29.0,13.75,200.85
2018-05-11 09:00:00,beijing_grid_278,23.0,1004.7486,32.0,13.52,208.69
2018-05-11 10:00:00,beijing_grid_278,23.0,1005.8454,43.0,11.95,211.05
2018-05-11 11:00:00,beijing_grid_278,21.0,1005.7971,46.0,10.3,208.81
2018-05-11 12:00:00,beijing_grid_278,21.0,1005.8322,48.0,8.18,207.1
2018-05-11 13:00:00,beijing_grid_278,20.83,1006.17073793,53.0,5.56,211.95
2018-05-11 14:00:00,beijing_grid_278,19.67,1006.56748316,59.0,3.2,225.94
2018-05-11 15:00:00,beijing_grid_278,18.5,1006.80396875,64.0,1.16,240.18
2018-05-11 16:00:00,beijing_grid_278,17.33,1006.70454252,66.0,1.39,104.4
2018-05-11 17:00:00,beijing_grid_278,16.17,1006.36344885,68.0,4.08,102.93
2018-05-11 18:00:00,beijing_grid_278,14.0,1005.94240625,70.0,5.91,103.4
2018-05-11 19:00:00,beijing_grid_278,14.0,1005.57730032,74.0,6.04,99.88
2018-05-11 20:00:00,beijing_grid_278,14.0,1005.30068499,78.0,5.37,91.39
2018-05-11 21:00:00,beijing_grid_278,15.5,1005.11928125,79.0,5.26,80.09
2018-05-11 22:00:00,beijing_grid_278,18.6,1005.03083837,77.0,6.36,74.86
2018-05-11 23:00:00,beijing_grid_278,20.6,1004.99721861,71.0,7.43,75.63
2018-05-12 00:00:00,beijing_grid_278,22.4,1004.9713125,65.0,7.0,80.13
2018-05-12 01:00:00,beijing_grid_278,25.0,1004.88549667,58.0,4.28,96.28
2018-05-12 02:00:00,beijing_grid_278,27.0,1004.5900922,52.0,3.12,175.12
2018-05-12 03:00:00,beijing_grid_278,28.1,1003.91490625,47.0,7.51,208.51
2018-05-12 04:00:00,beijing_grid_278,28.6,1002.77219693,41.0,12.16,210.21
2018-05-12 05:00:00,beijing_grid_278,28.9,1001.40402603,35.0,15.02,209.43
2018-05-12 06:00:00,beijing_grid_278,29.0,1000.13490625,30.0,14.51,212.26
2018-05-12 07:00:00,beijing_grid_278,29.0,999.229241054,26.0,10.11,226.72
2018-05-12 08:00:00,beijing_grid_278,29.0,998.710996961,26.0,5.54,273.51
2018-05-12 09:00:00,beijing_grid_278,29.0,998.54403125,31.0,6.16,347.45
2018-05-12 10:00:00,beijing_grid_278,28.6,998.680698804,44.0,9.14,35.2
2018-05-12 11:00:00,beijing_grid_278,25.9,999.02734492,59.0,12.34,62.89
2018-05-12 12:00:00,beijing_grid_278,22.63,999.4788125,70.0,11.89,78.82
2018-05-12 13:00:00,beijing_grid_278,20.79,999.934894287,73.0,5.06,100.34
2018-05-12 14:00:00,beijing_grid_278,19.36,1000.31518239,71.0,5.35,230.29
2018-05-12 15:00:00,beijing_grid_278,17.66,1000.54421875,69.0,10.09,241.15
2018-05-12 16:00:00,beijing_grid_278,16.04,1000.57703828,71.0,6.8,222.93
2018-05-12 17:00:00,beijing_grid_278,15.32,1000.49064775,75.0,5.64,132.01
2018-05-12 18:00:00,beijing_grid_278,14.87,1000.39254687,80.0,11.19,96.94
2018-05-12 19:00:00,beijing_grid_278,14.66,1000.37536519,83.0,11.55,79.91
2018-05-12 20:00:00,beijing_grid_278,14.6,1000.47225149,85.0,9.17,53.7
2018-05-12 21:00:00,beijing_grid_278,14.79,1000.70148437,84.0,8.47,23.38
2018-05-12 22:00:00,beijing_grid_278,14.94,1001.06071855,81.0,8.6,16.68
2018-05-12 23:00:00,beijing_grid_278,16.5,1001.46511307,76.0,8.02,28.76
2018-05-13 00:00:00,beijing_grid_278,15.0,1001.80920312,69.0,7.34,50.67
2018-05-13 01:00:00,beijing_grid_278,18.82,1001.99517961,61.0,6.57,76.11
2018-05-13 02:00:00,beijing_grid_278,19.86,1001.9558564,52.0,5.97,106.24
2018-05-13 03:00:00,beijing_grid_278,20.84,1001.63170312,43.0,5.95,140.1
2018-05-13 04:00:00,beijing_grid_278,21.8,1000.99373374,35.0,6.76,172.8
2018-05-13 05:00:00,beijing_grid_278,22.75,1000.13513956,29.0,8.56,196.88
2018-05-13 06:00:00,beijing_grid_278,23.68,999.17965625,24.0,10.67,210.2
2018-05-13 07:00:00,beijing_grid_278,24.94,998.248298063,21.0,12.26,215.44
2018-05-13 08:00:00,beijing_grid_278,30.0,997.451193587,19.0,12.93,215.38
2018-05-13 09:00:00,beijing_grid_278,28.5,996.89575,18.0,12.65,210.37
2018-05-13 10:00:00,beijing_grid_278,30.0,996.66932112,19.0,11.78,199.66
2018-05-13 11:00:00,beijing_grid_278,29.74,996.779047324,21.0,11.05,186.6
2018-05-13 12:00:00,beijing_grid_278,28.71,997.212015625,23.0,10.42,177.92
2018-05-13 13:00:00,beijing_grid_278,28.71,997.212015625,23.0,10.42,177.92
2018-05-13 14:00:00,beijing_grid_278,28.71,997.212015625,23.0,10.42,177.92
2018-05-13 15:00:00,beijing_grid_278,28.71,997.212015625,23.0,10.42,177.92
2018-05-13 16:00:00,beijing_grid_278,28.71,997.212015625,23.0,10.42,177.92
2018-05-13 17:00:00,beijing_grid_278,28.71,997.212015625,23.0,10.42,177.92
2018-05-13 18:00:00,beijing_grid_278,28.71,997.212015625,23.0,10.42,177.92
2018-05-13 19:00:00,beijing_grid_278,28.71,997.212015625,23.0,10.42,177.92
2018-05-13 20:00:00,beijing_grid_278,28.71,997.212015625,23.0,10.42,177.92
2018-05-13 21:00:00,beijing_grid_278,28.71,997.212015625,23.0,10.42,177.92
2018-05-13 22:00:00,beijing_grid_278,28.71,997.212015625,23.0,10.42,177.92
2018-05-13 23:00:00,beijing_grid_278,28.71,997.212015625,23.0,10.42,177.92
2018-05-11 00:00:00,beijing_grid_282,21.0,1004.3968,37.0,3.21,136.43
2018-05-11 01:00:00,beijing_grid_282,21.0,1004.411,35.0,4.73,154.41
2018-05-11 02:00:00,beijing_grid_282,21.0,1004.2002,32.0,7.09,162.77
2018-05-11 03:00:00,beijing_grid_282,21.0,1003.7085,30.0,9.49,167.93
2018-05-11 04:00:00,beijing_grid_282,21.0,1002.7557,30.0,13.79,177.77
2018-05-11 05:00:00,beijing_grid_282,21.0,1002.5983,28.0,13.45,169.6
2018-05-11 06:00:00,beijing_grid_282,21.0,1001.5719,28.0,12.48,162.68
2018-05-11 07:00:00,beijing_grid_282,22.0,1000.9769,27.0,11.58,169.77
2018-05-11 08:00:00,beijing_grid_282,23.0,1000.6516,28.0,10.48,182.14
2018-05-11 09:00:00,beijing_grid_282,23.0,1001.0999,29.0,9.09,194.63
2018-05-11 10:00:00,beijing_grid_282,23.0,1001.4736,42.0,8.21,204.94
2018-05-11 11:00:00,beijing_grid_282,21.0,1001.5466,43.0,7.28,205.71
2018-05-11 12:00:00,beijing_grid_282,22.0,1001.6521,46.0,5.85,202.07
2018-05-11 13:00:00,beijing_grid_282,20.17,1002.00044129,49.0,4.13,196.47
2018-05-11 14:00:00,beijing_grid_282,18.33,1002.41972936,54.0,2.51,177.95
2018-05-11 15:00:00,beijing_grid_282,16.5,1002.67021562,58.0,2.43,128.06
2018-05-11 16:00:00,beijing_grid_282,16.67,1002.58089909,61.0,4.57,105.25
2018-05-11 17:00:00,beijing_grid_282,16.83,1002.25560658,63.0,6.99,100.39
2018-05-11 18:00:00,beijing_grid_282,16.0,1001.86687188,65.0,8.46,97.8
2018-05-11 19:00:00,beijing_grid_282,16.0,1001.55470887,68.0,8.33,93.43
2018-05-11 20:00:00,beijing_grid_282,15.0,1001.32905195,71.0,7.37,86.99
2018-05-11 21:00:00,beijing_grid_282,15.0,1001.16731563,72.0,6.58,80.81
2018-05-11 22:00:00,beijing_grid_282,16.0,1001.04818245,71.0,6.54,80.05
2018-05-11 23:00:00,beijing_grid_282,17.0,1000.95540716,68.0,6.81,84.66
2018-05-12 00:00:00,beijing_grid_282,19.0,1000.8740125,64.0,6.83,92.76
2018-05-12 01:00:00,beijing_grid_282,20.8,1000.75980043,58.0,6.28,105.6
2018-05-12 02:00:00,beijing_grid_282,23.1,1000.45168967,53.0,5.88,126.82
2018-05-12 03:00:00,beijing_grid_282,24.4,999.759378125,47.0,6.75,151.65
2018-05-12 04:00:00,beijing_grid_282,26.0,998.585820669,40.0,8.95,167.7
2018-05-12 05:00:00,beijing_grid_282,26.8,997.207000114,36.0,10.55,174.98
2018-05-12 06:00:00,beijing_grid_282,27.4,995.99215625,33.0,9.5,178.13
2018-05-12 07:00:00,beijing_grid_282,27.8,995.220981589,34.0,4.88,179.18
2018-05-12 08:00:00,beijing_grid_282,27.9,994.814979544,37.0,0.5,3.07
2018-05-12 09:00:00,beijing_grid_282,28.0,994.60610625,41.0,2.9,359.11
2018-05-12 10:00:00,beijing_grid_282,27.8,994.470555636,45.0,0.36,252.99
2018-05-12 11:00:00,beijing_grid_282,26.5,994.461472799,48.0,5.7,189.76
2018-05-12 12:00:00,beijing_grid_282,25.11,994.676240625,50.0,9.65,191.89
2018-05-12 13:00:00,beijing_grid_282,23.87,995.159637879,50.0,9.17,200.78
2018-05-12 14:00:00,beijing_grid_282,22.65,995.74602683,51.0,6.19,216.84
2018-05-12 15:00:00,beijing_grid_282,20.97,996.217165625,53.0,2.69,230.37
2018-05-12 16:00:00,beijing_grid_282,19.51,996.415425023,57.0,2.54,117.02
2018-05-12 17:00:00,beijing_grid_282,18.29,996.425626245,63.0,7.53,106.14
2018-05-12 18:00:00,beijing_grid_282,17.32,996.393203125,69.0,10.38,103.85
2018-05-12 19:00:00,beijing_grid_282,16.62,996.436327537,74.0,8.98,95.7
2018-05-12 20:00:00,beijing_grid_282,16.6,996.564123513,78.0,5.73,72.49
2018-05-12 21:00:00,beijing_grid_282,16.75,996.758453125,77.0,4.39,30.17
2018-05-12 22:00:00,beijing_grid_282,16.9,996.995857191,72.0,4.27,15.03
2018-05-12 23:00:00,beijing_grid_282,18.3,997.231591509,63.0,3.42,29.74
2018-05-13 00:00:00,beijing_grid_282,17.0,997.415590625,54.0,3.03,72.3
2018-05-13 01:00:00,beijing_grid_282,20.32,997.495547521,45.0,4.08,111.18
2018-05-13 02:00:00,beijing_grid_282,21.21,997.410188924,38.0,5.84,133.49
2018-05-13 03:00:00,beijing_grid_282,22.05,997.096,33.0,7.81,147.6
2018-05-13 04:00:00,beijing_grid_282,22.88,996.516327611,29.0,9.8,158.05
2018-05-13 05:00:00,beijing_grid_282,23.71,995.741965411,26.0,11.76,166.31
2018-05-13 06:00:00,beijing_grid_282,24.54,994.87056875,24.0,13.62,172.9
2018-05-13 07:00:00,beijing_grid_282,25.7,994.002255691,22.0,15.2,177.98
2018-05-13 08:00:00,beijing_grid_282,30.0,993.246995149,22.0,15.89,181.27
2018-05-13 09:00:00,beijing_grid_282,28.7,992.71721875,21.0,14.94,182.43
2018-05-13 10:00:00,beijing_grid_282,30.0,992.503141407,21.0,12.02,180.59
2018-05-13 11:00:00,beijing_grid_282,29.96,992.60611117,22.0,8.44,174.98
2018-05-13 12:00:00,beijing_grid_282,29.37,993.005259375,23.0,5.85,166.5
2018-05-13 13:00:00,beijing_grid_282,29.37,993.005259375,23.0,5.85,166.5
2018-05-13 14:00:00,beijing_grid_282,29.37,993.005259375,23.0,5.85,166.5
2018-05-13 15:00:00,beijing_grid_282,29.37,993.005259375,23.0,5.85,166.5
2018-05-13 16:00:00,beijing_grid_282,29.37,993.005259375,23.0,5.85,166.5
2018-05-13 17:00:00,beijing_grid_282,29.37,993.005259375,23.0,5.85,166.5
2018-05-13 18:00:00,beijing_grid_282,29.37,993.005259375,23.0,5.85,166.5
2018-05-13 19:00:00,beijing_grid_282,29.37,993.005259375,23.0,5.85,166.5
2018-05-13 20:00:00,beijing_grid_282,29.37,993.005259375,23.0,5.85,166.5
2018-05-13 21:00:00,beijing_grid_282,29.37,993.005259375,23.0,5.85,166.5
2018-05-13 22:00:00,beijing_grid_282,29.37,993.005259375,23.0,5.85,166.5
2018-05-13 23:00:00,beijing_grid_282,29.37,993.005259375,23.0,5.85,166.5
2018-05-11 00:00:00,beijing_grid_283,21.0,1003.4573,37.0,4.43,81.11
2018-05-11 01:00:00,beijing_grid_283,21.0,1003.4935,35.0,4.31,111.86
2018-05-11 02:00:00,beijing_grid_283,21.0,1001.6924,32.0,6.07,138.24
2018-05-11 03:00:00,beijing_grid_283,21.0,1001.19,29.0,8.54,154.84
2018-05-11 04:00:00,beijing_grid_283,20.0,1000.3826,30.0,12.9,169.47
2018-05-11 05:00:00,beijing_grid_283,21.0,1000.1893,29.0,12.94,160.36
2018-05-11 06:00:00,beijing_grid_283,21.0,999.1219,29.0,12.46,155.3
2018-05-11 07:00:00,beijing_grid_283,22.0,998.5147,28.0,11.48,159.4
2018-05-11 08:00:00,beijing_grid_283,23.0,998.762,28.0,10.04,170.18
2018-05-11 09:00:00,beijing_grid_283,23.0,997.9107,29.0,7.97,181.63
2018-05-11 10:00:00,beijing_grid_283,22.0,999.5366,41.0,7.23,191.35
2018-05-11 11:00:00,beijing_grid_283,21.0,998.7084,43.0,5.99,185.46
2018-05-11 12:00:00,beijing_grid_283,21.0,999.9792,45.0,4.91,166.35
2018-05-11 13:00:00,beijing_grid_283,20.17,1000.14794036,48.0,4.25,166.18
2018-05-11 14:00:00,beijing_grid_283,18.33,1000.55408307,52.0,3.94,146.15
2018-05-11 15:00:00,beijing_grid_283,16.4,1000.80398438,56.0,4.5,124.23
2018-05-11 16:00:00,beijing_grid_283,16.47,1000.7376592,59.0,6.03,108.73
